application_id,customer_id,application_date,loan_type,loan_purpose,requested_amount,loan_term_months,interest_rate,applicant_monthly_income,existing_emi,debt_to_income_ratio,collateral_flag,approval_status,approved_amount,decision_date,disbursed_flag,loan_default,first_name,last_name,gender,date_of_birth,age,marital_status,dependents,education,employment_type,occupation,annual_income,city,state,residence_type,years_at_residence,email,phone,kyc_status,customer_since,credit_id,as_of_date,credit_score,num_open_accounts,num_credit_inquiries_6m,credit_utilization_ratio,num_late_payments_30d,num_late_payments_90d,num_defaults_prior,bankruptcies,total_credit_limit,total_outstanding_debt,oldest_account_age_months,default_probability,risk_score,risk_band
APP803033,CUST104658,17-02-2023,Gold,Gold Loan,69000,36,9.56,32100,1600,0.119,1,Approved,62000,24-02-2023,1,0,Rajesh,Kulkarni,Male,20-09-1983,42,Married,0,Graduate,Unemployed,Student,385100,Pune,Maharashtra,Owned,18,rajesh.kulkarni524@outlook.com,-9673290708,Verified,05-07-2014,CR504658,30-06-2024,571,3,1,0.29,4,1,0,0,113000,32800,237,0.637420661,36.3,High Risk
APP803037,CUST102882,27-05-2023,Personal,Wedding,438000,12,20.7,203900,50000,0.445,0,Approved,413000,30-05-2023,1,0,Dev,Mehta,Male,10-11-1976,49,Single,2,Post Graduate,Business Owner,Trader,2446400,Coimbatore,Tamil Nadu,Family Owned,7,dev.mehta222@yahoo.in,-8369158786,Verified,03-06-2016,CR502882,30-06-2024,800,4,1,0.258,0,0,0,0,722000,186300,298,0.047041239,95.3,Low Risk
APP803042,CUST102149,26-08-2022,Gold,Gold Loan,655000,24,11.46,186900,41600,0.387,1,Approved,609000,12-09-2022,1,0,Suresh,Sheikh,Male,31-05-1995,31,Married,1,Graduate,Salaried,Nurse,2243000,Surat,Gujarat,Rented,13,suresh.sheikh681@outlook.com,-9722437072,Verified,27-06-2024,CR502149,30-06-2024,785,4,1,0.174,0,0,0,0,929000,161600,131,0.090301251,91,Low Risk
APP803044,CUST104199,10-03-2024,Gold,Gold Loan,249000,12,9.95,94500,26100,0.508,1,Approved,176000,14-03-2024,1,0,Riya,Das,Female,04-12-1969,56,Divorced,0,Post Graduate,Self-Employed,Doctor (Practice),1133600,Pune,Maharashtra,Owned,20,riya.das159@gmail.com,-9425435052,Verified,02-04-2015,CR504199,30-06-2024,708,4,1,0.306,0,0,1,0,953000,291600,421,0.520930181,47.9,Medium Risk
APP803045,CUST104200,14-05-2023,Business,Business Expansion,2268000,24,14.28,64100,12700,1.9,0,Approved,2080000,27-05-2023,1,0,Riya,Joshi,Female,23-03-1976,50,Married,2,High School,Salaried,HR Manager,769700,Ahmedabad,Gujarat,Rented,12,riya.joshi865@yahoo.in,-8615168640,Verified,28-09-2014,CR504200,30-06-2024,804,2,1,0.12,1,1,0,0,524000,62900,319,0.348079746,65.2,Medium Risk
APP803047,CUST102879,25-03-2024,Personal,Debt Consolidation,1190000,48,16,151000,15600,0.327,0,Approved,921000,11-04-2024,1,0,Neha,Naidu,Female,11-06-1994,32,Single,3,Graduate,Retired,Retired Private Sector,1812400,Mysuru,Karnataka,Rented,6,neha.naidu879@rediffmail.com,-9297950953,Pending,15-04-2018,CR502879,30-06-2024,729,10,3,0.475,0,0,0,0,576000,273600,123,0.199542827,80,Low Risk
APP803048,CUST104537,27-03-2023,Auto,New Car,1494000,84,13.19,65000,13100,0.622,1,Approved,1165000,29-03-2023,1,0,Riya,Joshi,Female,18-12-1990,35,Single,3,Post Graduate,Salaried,Software Engineer,779700,Ahmedabad,Gujarat,Owned,17,riya.joshi950@gmail.com,-9328307263,Verified,24-09-2021,CR504537,30-06-2024,781,2,2,0.176,0,0,0,0,305000,53700,174,0.069510287,93,Low Risk
APP803052,CUST101886,25-12-2022,Personal,Debt Consolidation,395000,24,22.74,35300,8200,0.818,0,Approved,289000,08-01-2023,1,0,Tanvi,Kaur,Female,07-11-1986,39,Married,0,Graduate,Self-Employed,Architect,423100,Hyderabad,Telangana,Mortgaged,18,tanvi.kaur432@gmail.com,-9470612788,Pending,06-06-2023,CR501886,30-06-2024,695,3,2,0.347,1,0,0,0,361000,125300,211,0.567849833,43.2,Medium Risk
APP803056,CUST103625,12-09-2023,Auto,Used Car,331000,60,13.8,74500,13400,0.283,1,Approved,326000,15-09-2023,1,0,Deepika,Chowdhury,Female,09-02-1962,64,Married,3,Graduate,Salaried,Teacher,893900,Ahmedabad,Gujarat,Mortgaged,20,deepika.chowdhury598@gmail.com,-8482018053,Verified,24-04-2020,CR503625,30-06-2024,664,1,0,0.415,2,1,1,0,470000,195000,480,0.433521354,56.6,Medium Risk
APP803059,CUST100923,27-07-2023,Personal,Debt Consolidation,1344000,36,23.01,52400,4100,1.072,0,Approved,1118000,28-07-2023,1,0,Suresh,Naidu,Male,16-12-1995,30,Single,0,Post Graduate,Self-Employed,Chartered Accountant,628500,Nagpur,Maharashtra,Family Owned,10,suresh.naidu852@rediffmail.com,-8525115435,Pending,02-10-2013,CR500923,30-06-2024,638,2,0,0.21,1,0,0,0,350000,73500,108,0.601301744,39.9,High Risk
APP803062,CUST102071,28-01-2023,Gold,Gold Loan,530000,36,14.9,59400,10900,0.493,1,Approved,510000,15-02-2023,1,0,Swati,Deshpande,Female,27-01-1992,34,Single,1,Professional Degree,Salaried,Analyst,712600,Chennai,Tamil Nadu,Mortgaged,16,swati.deshpande978@outlook.com,-8687881770,Verified,28-03-2015,CR502071,30-06-2024,687,0,2,0.145,0,0,0,0,502000,72800,117,0.239593297,76,Low Risk
APP803064,CUST103781,21-12-2022,Personal,Debt Consolidation,651000,12,14.32,48100,9600,1.418,0,Approved,647000,08-01-2023,1,0,Zara,Chopra,Female,17-08-1973,52,Married,0,Graduate,Salaried,Software Engineer,576900,Pune,Maharashtra,Mortgaged,23,zara.chopra323@gmail.com,-7463759283,Verified,27-05-2024,CR503781,30-06-2024,689,3,2,0.043,1,0,0,0,454000,19500,337,0.679912853,32,High Risk
APP803066,CUST104839,16-07-2022,Business,Business Expansion,3078000,36,15.3,45200,4400,2.466,0,Approved,2188000,24-07-2022,1,0,Ayesha,Mukherjee,Female,21-08-1984,41,Single,3,Post Graduate,Salaried,Teacher,542900,Noida,Uttar Pradesh,Rented,9,ayesha.mukherjee949@rediffmail.com,-7755145139,Verified,23-10-2017,CR504839,30-06-2024,679,3,1,0.209,1,0,1,0,358000,74800,201,0.707673211,29.2,High Risk
APP803068,CUST104791,05-05-2023,Auto,Used Car,1861000,60,12.29,40600,6400,1.183,1,Approved,1859000,18-05-2023,1,0,Swati,Sharma,Female,02-01-1988,38,Widowed,2,Post Graduate,Salaried,Sales Executive,487700,Kochi,Kerala,Owned,15,swati.sharma325@rediffmail.com,-8567140646,Pending,23-03-2023,CR504791,30-06-2024,659,3,1,0.23,1,1,0,0,347000,79800,169,0.521117423,47.9,Medium Risk
APP803069,CUST100640,21-01-2023,Auto,New Car,1870000,24,12.18,39700,1800,2.267,1,Approved,1423000,24-01-2023,1,0,Arjun,Sheikh,Male,25-01-1998,28,Single,2,Diploma,Salaried,Bank Officer,476400,Chandigarh,Chandigarh,Mortgaged,0,arjun.sheikh411@gmail.com,-9093850549,Verified,27-06-2023,CR500640,30-06-2024,731,6,2,0.518,0,0,0,0,375000,194200,56,0.583567824,41.6,Medium Risk
APP803071,CUST101315,16-04-2023,Personal,Travel,587000,48,15.1,33000,1200,0.532,0,Approved,559000,30-04-2023,1,1,Pranav,Gill,Male,20-12-1973,52,Single,3,Graduate,Salaried,Analyst,396000,Coimbatore,Tamil Nadu,Rented,2,pranav.gill709@rediffmail.com,-7929955130,Verified,14-05-2015,CR501315,30-06-2024,664,6,4,0.288,0,0,1,0,235000,67700,335,0.481530155,51.8,Medium Risk
APP803075,CUST104907,07-02-2023,Auto,Two Wheeler,1311000,12,11.03,123000,20200,1.106,1,Approved,1138000,18-02-2023,1,0,Saanvi,Joshi,Female,26-08-1986,39,Single,1,Post Graduate,Salaried,Analyst,1476300,Jaipur,Rajasthan,Owned,5,saanvi.joshi190@rediffmail.com,-9758953205,Verified,27-10-2016,CR504907,30-06-2024,797,2,1,0.223,0,0,0,0,1205000,268700,192,0.106171818,89.4,Low Risk
APP803076,CUST101874,21-08-2022,Personal,Medical Emergency,1080000,36,14.23,30400,4000,1.352,0,Approved,966000,25-08-2022,1,1,Pranav,Kulkarni,Male,28-05-2000,26,Married,1,Graduate,Salaried,Bank Officer,364200,Delhi,Delhi,Owned,8,pranav.kulkarni7@outlook.com,-8250569375,Verified,04-09-2018,CR501874,30-06-2024,617,3,0,0.134,2,0,0,0,288000,38600,57,0.59638878,40.4,Medium Risk
APP803077,CUST102317,04-02-2024,Personal,Home Renovation,446000,48,16.9,32900,4800,0.536,0,Approved,391000,22-02-2024,1,0,Kritika,Chowdhury,Female,27-04-2005,21,Single,0,High School,Salaried,Analyst,395200,Indore,Madhya Pradesh,Owned,3,kritika.chowdhury816@outlook.com,-8089932824,Verified,16-06-2023,CR502317,30-06-2024,638,3,1,0.696,3,1,0,0,215000,149600,6,0.313609912,68.6,Medium Risk
APP803080,CUST104537,10-03-2024,Auto,Used Car,784000,36,10.98,65000,8600,0.527,1,Approved,709000,24-03-2024,1,1,Riya,Joshi,Female,18-12-1990,35,Single,3,Post Graduate,Salaried,Software Engineer,779700,Ahmedabad,Gujarat,Owned,17,riya.joshi950@gmail.com,-9328307263,Verified,24-09-2021,CR504537,30-06-2024,781,2,2,0.176,0,0,0,0,305000,53700,174,0.127137941,87.3,Low Risk
APP803081,CUST102267,30-05-2023,Education,Higher Studies India,258000,84,10.47,126200,1500,0.046,0,Approved,254000,31-05-2023,1,0,Siddharth,Kulkarni,Male,16-04-1997,29,Single,2,Post Graduate,Salaried,Sales Executive,1514000,Chandigarh,Chandigarh,Family Owned,3,siddharth.kulkarni805@rediffmail.com,-9646553350,Pending,28-05-2017,CR502267,30-06-2024,776,1,1,0.3,0,0,0,0,806000,241800,106,0.090998089,90.9,Low Risk
APP803082,CUST102102,09-04-2024,Education,Skill Certification,2346000,60,9.89,104400,1200,0.487,1,Approved,1893000,17-04-2024,1,0,Ayesha,Gupta,Female,02-06-1979,47,Married,3,Post Graduate,Salaried,Analyst,1253400,Coimbatore,Tamil Nadu,Rented,11,ayesha.gupta543@yahoo.in,-8235771739,Verified,05-09-2019,CR502102,30-06-2024,848,4,3,0.122,0,0,0,0,415000,50600,305,0.130667776,86.9,Low Risk
APP803085,CUST103032,12-12-2023,Auto,Used Car,661000,24,10.37,43600,13800,1.019,1,Approved,601000,18-12-2023,1,0,Priya,Banerjee,Female,01-08-1987,38,Married,0,Graduate,Retired,Pensioner,523100,Surat,Gujarat,Owned,2,priya.banerjee639@outlook.com,-8078390267,Verified,26-03-2016,CR503032,30-06-2024,608,4,0,0.124,3,0,0,0,375000,46500,213,0.635982469,36.4,High Risk
APP803086,CUST101156,09-04-2024,Business,Working Capital,5544000,60,19.24,23700,7900,3,0,Approved,4200000,29-04-2024,1,0,Aarav,Kaur,Male,03-02-1985,41,Single,1,Diploma,Salaried,Nurse,284300,Chennai,Tamil Nadu,Rented,5,aarav.kaur780@outlook.com,-7538271045,Verified,06-11-2021,CR501156,30-06-2024,658,2,1,0.188,0,0,0,0,114000,21400,241,0.905247864,9.5,High Risk
APP803089,CUST100128,10-05-2024,Personal,Travel,345000,12,21.22,40100,200,0.807,0,Approved,266000,30-05-2024,1,0,Aanya,Ahmed,Female,02-01-1996,30,Single,2,High School,Self-Employed,Architect,481100,Bengaluru,Karnataka,Mortgaged,12,aanya.ahmed40@gmail.com,-8372722160,Verified,04-11-2023,CR500128,30-06-2024,650,8,0,0.665,1,0,0,0,376000,250000,64,0.473868968,52.6,Medium Risk
APP803091,CUST100357,27-04-2023,Gold,Gold Loan,190000,36,11.44,10000,3400,0.966,1,Approved,157000,10-05-2023,1,1,Kritika,Patel,Female,09-06-2002,24,Married,1,Post Graduate,Unemployed,Student,120000,Pune,Maharashtra,Family Owned,6,kritika.patel506@outlook.com,-9321210164,Verified,19-04-2019,CR500357,30-06-2024,506,0,2,0.526,1,0,1,0,28000,14700,6,0.840985311,15.9,High Risk
APP803093,CUST102444,28-05-2023,Personal,Wedding,576000,48,17.2,41400,5500,0.535,1,Approved,440000,16-06-2023,1,0,Amit,Gupta,Male,30-08-1967,58,Married,2,Post Graduate,Self-Employed,Freelance Designer,497100,Indore,Madhya Pradesh,Owned,20,amit.gupta816@gmail.com,-9670373117,Verified,03-03-2020,CR502444,30-06-2024,711,8,2,0.241,0,0,0,0,203000,48900,445,0.481499884,51.9,Medium Risk
APP803095,CUST101433,23-10-2023,Home,Balance Transfer,1988000,180,9.97,72800,11500,0.451,1,Approved,1796000,10-11-2023,1,0,Imran,Chopra,Male,15-09-1980,45,Married,0,Diploma,Salaried,HR Manager,873100,Lucknow,Uttar Pradesh,Mortgaged,12,imran.chopra931@rediffmail.com,-7378913166,Pending,21-02-2023,CR501433,30-06-2024,701,4,0,0.196,0,0,0,0,344000,67400,245,0.119895343,88,Low Risk
APP803096,CUST100026,28-07-2023,Personal,Wedding,135000,84,16.18,103500,18900,0.209,0,Approved,106000,02-08-2023,1,1,Sowmya,Nair,Female,16-11-1969,56,Single,1,Graduate,Salaried,HR Manager,1242000,Bhopal,Madhya Pradesh,Rented,15,sowmya.nair978@rediffmail.com,-7090311279,Verified,30-03-2015,CR500026,30-06-2024,767,5,1,0.85,0,0,0,0,1082000,919700,376,0.360988436,63.9,Medium Risk
APP803097,CUST101235,29-08-2023,Gold,Gold Loan,239000,12,13.29,33000,2800,0.734,1,Approved,194000,07-09-2023,1,0,Sowmya,Sharma,Female,24-06-1986,40,Married,3,Post Graduate,Salaried,Teacher,395500,Hyderabad,Telangana,Rented,12,sowmya.sharma479@outlook.com,-7848321776,Verified,13-05-2024,CR501235,30-06-2024,595,2,3,0.558,3,0,0,0,97000,54100,183,0.522732746,47.7,Medium Risk
APP803098,CUST103525,21-01-2023,Auto,Two Wheeler,440000,12,12.71,28400,4900,1.553,1,Approved,338000,24-01-2023,1,0,Priya,Singh,Female,18-04-2000,26,Married,3,Diploma,Self-Employed,Doctor (Practice),341100,Jaipur,Rajasthan,Mortgaged,8,priya.singh163@yahoo.in,-8191619071,Verified,16-11-2022,CR503525,30-06-2024,571,3,4,0.526,1,0,0,0,72000,37900,71,0.778125415,22.2,High Risk
APP803099,CUST104836,29-04-2023,Home,Balance Transfer,2621000,48,10.45,41900,3700,1.688,1,Approved,1944000,11-05-2023,1,0,Amit,Bose,Male,14-05-1970,56,Married,1,Post Graduate,Salaried,Sales Executive,503000,Coimbatore,Tamil Nadu,Owned,4,amit.bose437@yahoo.in,-7999078535,Verified,15-08-2014,CR504836,30-06-2024,704,8,3,0.242,0,0,0,0,141000,34100,374,0.512728851,48.7,Medium Risk
APP803101,CUST101819,14-11-2023,Business,Working Capital,638000,24,13.65,79700,27200,0.725,1,Approved,509000,22-11-2023,1,0,Anjali,Kapoor,Female,09-10-2004,21,Single,2,Graduate,Self-Employed,Consultant,956100,Chandigarh,Chandigarh,Owned,3,anjali.kapoor394@rediffmail.com,-7712259530,Verified,10-12-2023,CR501819,30-06-2024,742,5,2,0.563,0,0,0,0,368000,207200,6,0.553295184,44.7,Medium Risk
APP803102,CUST103086,18-08-2022,Personal,Travel,849000,48,14.28,47300,6700,0.634,0,Approved,780000,28-08-2022,1,0,Imran,Gupta,Male,11-10-1980,45,Married,1,Post Graduate,Salaried,Nurse,568000,Noida,Uttar Pradesh,Mortgaged,22,imran.gupta160@gmail.com,-9177589313,Verified,08-04-2019,CR503086,30-06-2024,697,5,1,0.192,0,0,0,0,319000,61200,256,0.317405559,68.3,Medium Risk
APP803104,CUST104492,05-11-2023,Auto,Two Wheeler,566000,84,9.75,96900,31700,0.423,1,Approved,482000,08-11-2023,1,0,Fatima,Menon,Female,15-11-1977,48,Divorced,2,Graduate,Self-Employed,Chartered Accountant,1163100,Noida,Uttar Pradesh,Owned,24,fatima.menon114@yahoo.in,-8833090379,Verified,27-08-2018,CR504492,30-06-2024,647,4,0,0.084,1,0,0,0,253000,21300,286,0.528494928,47.2,Medium Risk
APP803106,CUST100565,24-02-2023,Education,Skill Certification,2991000,60,11.78,79600,27000,1.171,0,Approved,2455000,01-03-2023,1,0,Ishaan,Gupta,Male,15-06-1996,30,Married,1,Post Graduate,Salaried,Analyst,954700,Coimbatore,Tamil Nadu,Mortgaged,7,ishaan.gupta969@outlook.com,-8854351284,Pending,07-03-2019,CR500565,30-06-2024,742,5,2,0.261,0,0,0,0,401000,104700,80,0.284331707,71.6,Low Risk
APP803109,CUST104202,30-09-2022,Auto,Used Car,291000,12,11.58,35400,2300,0.794,1,Approved,287000,13-10-2022,1,0,Pranav,Mehta,Male,07-07-1986,39,Single,0,High School,Business Owner,Manufacturer,424900,Kochi,Kerala,Family Owned,15,pranav.mehta199@rediffmail.com,-7344413964,Pending,14-08-2018,CR504202,30-06-2024,681,1,0,0.54,0,0,0,0,121000,65300,205,0.495234965,50.5,Medium Risk
APP803111,CUST102876,15-07-2022,Personal,Wedding,904000,12,22.93,122100,22400,0.88,0,Approved,886000,25-07-2022,1,0,Rohan,Chowdhury,Male,17-06-1989,37,Married,1,Post Graduate,Salaried,Software Engineer,1465100,Hyderabad,Telangana,Mortgaged,12,rohan.chowdhury85@rediffmail.com,-8675667266,Pending,20-04-2016,CR502876,30-06-2024,773,4,1,0.303,1,0,0,0,714000,216300,162,0.08912396,91.1,Low Risk
APP803115,CUST103459,18-04-2024,Personal,Wedding,212000,12,13.37,74800,19400,0.513,0,Approved,189000,30-04-2024,1,0,Imran,Banerjee,Male,07-05-1999,27,Single,0,Post Graduate,Self-Employed,Architect,897400,Lucknow,Uttar Pradesh,Rented,3,imran.banerjee293@outlook.com,-9188375236,Verified,17-05-2022,CR503459,30-06-2024,724,6,1,0.527,0,0,1,0,220000,115900,25,0.395665343,60.4,Medium Risk
APP803117,CUST100224,22-07-2023,Personal,Travel,919000,24,18.54,157200,22400,0.436,1,Approved,789000,09-08-2023,1,0,Rahul,Gupta,Male,26-03-1990,36,Widowed,0,Graduate,Business Owner,Retail Store Owner,1886300,Ahmedabad,Gujarat,Mortgaged,13,rahul.gupta85@yahoo.in,-8549042854,Verified,12-08-2021,CR500224,30-06-2024,820,2,1,0.262,0,0,0,0,1451000,380200,179,0.255025447,74.5,Low Risk
APP803121,CUST102382,14-05-2024,Home,Home Construction,11993000,180,8.16,39200,8000,3,1,Approved,9980000,29-05-2024,1,1,Kabir,Menon,Male,26-12-1993,32,Married,2,Graduate,Salaried,Software Engineer,469900,Gurugram,Haryana,Owned,1,kabir.menon819@gmail.com,-7051675281,Pending,16-12-2020,CR502382,30-06-2024,602,0,0,0.485,1,0,0,0,282000,136800,118,0.908432354,9.2,High Risk
APP803124,CUST100231,28-11-2023,Personal,Medical Emergency,71000,12,13.16,49100,15200,0.439,1,Approved,53000,18-12-2023,1,1,Imran,Menon,Male,10-03-1979,47,Married,3,Graduate,Salaried,Bank Officer,589300,Indore,Madhya Pradesh,Rented,0,imran.menon433@gmail.com,-8792858857,Verified,06-08-2015,CR500231,30-06-2024,636,4,0,0.23,4,0,0,0,177000,40700,312,0.671110491,32.9,High Risk
APP803129,CUST104060,20-05-2023,Gold,Gold Loan,47000,36,9.82,68100,21300,0.335,1,Approved,44000,27-05-2023,1,0,Imran,Kapoor,Male,07-11-1990,35,Single,1,Post Graduate,Self-Employed,Chartered Accountant,816700,Delhi,Delhi,Rented,17,imran.kapoor846@rediffmail.com,-7228084544,Verified,20-01-2018,CR504060,30-06-2024,675,1,1,0.246,0,0,0,0,295000,72600,167,0.340905226,65.9,Medium Risk
APP803135,CUST103619,08-03-2024,Personal,Medical Emergency,757000,12,13.93,97800,17400,0.872,0,Approved,708000,16-03-2024,1,0,Ishaan,Verma,Male,10-09-1955,70,Divorced,0,Post Graduate,Salaried,Sales Executive,1174000,Bhopal,Madhya Pradesh,Owned,17,ishaan.verma325@gmail.com,-8178738880,Verified,12-03-2015,CR503619,30-06-2024,826,2,1,0.234,0,0,0,0,768000,179700,480,0.326327755,67.4,Medium Risk
APP803136,CUST100217,24-02-2024,Personal,Travel,634000,36,12.39,60900,17400,0.634,1,Approved,565000,05-03-2024,1,1,Kabir,Nair,Male,10-02-1998,28,Single,2,Post Graduate,Salaried,Bank Officer,730500,Gurugram,Haryana,Owned,2,kabir.nair154@yahoo.in,-8143835388,Verified,22-03-2021,CR500217,30-06-2024,697,3,1,0.108,0,0,0,0,333000,36000,58,0.29910524,70.1,Low Risk
APP803138,CUST100966,19-01-2023,Business,Business Expansion,1096000,36,19.26,59900,15300,0.929,1,Approved,1071000,27-01-2023,1,0,Priya,Verma,Female,22-03-1983,43,Single,3,Graduate,Business Owner,Trader,718300,Gurugram,Haryana,Rented,8,priya.verma249@outlook.com,-7277563645,Pending,29-11-2020,CR500966,30-06-2024,766,4,1,0.165,0,0,0,0,496000,81800,247,0.148246713,85.2,Low Risk
APP803139,CUST104447,06-06-2023,Personal,Debt Consolidation,1039000,84,20.61,20000,3300,1.337,0,Approved,940000,10-06-2023,1,1,Kabir,Singh,Male,11-02-2005,21,Married,2,Diploma,Salaried,Bank Officer,240100,Pune,Maharashtra,Family Owned,2,kabir.singh671@yahoo.in,-8926496545,Verified,28-04-2022,CR504447,30-06-2024,701,7,1,0.303,0,0,0,0,82000,24800,6,0.527940195,47.2,Medium Risk
APP803143,CUST103841,13-10-2023,Personal,Travel,771000,36,19.74,42300,11700,0.951,1,Approved,583000,22-10-2023,1,0,Sandeep,Mukherjee,Male,04-06-1978,48,Married,1,Diploma,Salaried,Analyst,507800,Surat,Gujarat,Rented,20,sandeep.mukherjee552@gmail.com,-8852166454,Verified,11-09-2019,CR503841,30-06-2024,690,5,2,0.625,0,0,0,0,262000,163800,321,0.421954624,57.8,Medium Risk
APP803148,CUST103297,24-04-2023,Gold,Gold Loan,169000,24,9.01,19500,5900,0.699,1,Approved,133000,06-05-2023,1,1,Vihaan,Das,Male,12-05-1989,37,Widowed,0,Diploma,Salaried,Teacher,233700,Coimbatore,Tamil Nadu,Mortgaged,4,vihaan.das600@rediffmail.com,-8678345476,Verified,20-08-2022,CR503297,30-06-2024,545,5,2,0.693,1,1,0,0,69000,47800,164,0.774643071,22.5,High Risk
APP803150,CUST100805,02-02-2023,Business,Equipment Purchase,645000,48,19.15,72600,15700,0.483,0,Approved,567000,15-02-2023,1,0,Nikhil,Naidu,Male,26-08-1988,37,Single,3,Graduate,Self-Employed,Chartered Accountant,870700,Jaipur,Rajasthan,Rented,19,nikhil.naidu453@rediffmail.com,-9670834014,Pending,08-04-2019,CR500805,30-06-2024,649,2,1,0.098,0,0,0,0,339000,33200,166,0.174389558,82.6,Low Risk
APP803154,CUST102873,27-05-2024,Gold,Gold Loan,238000,24,9.41,65500,3900,0.226,1,Approved,197000,08-06-2024,1,0,Rahul,Das,Male,11-03-1980,46,Married,0,Post Graduate,Salaried,Bank Officer,786500,Pune,Maharashtra,Family Owned,13,rahul.das78@rediffmail.com,-9548651686,Pending,19-09-2017,CR502873,30-06-2024,843,3,2,0.289,1,0,0,0,468000,135300,280,0.220454685,78,Low Risk
APP803155,CUST104231,05-10-2023,Business,Equipment Purchase,571000,60,15.2,39700,1000,0.369,1,Approved,554000,18-10-2023,1,0,Ishaan,Sharma,Male,27-03-1997,29,Single,2,High School,Salaried,Nurse,476500,Mumbai,Maharashtra,Owned,11,ishaan.sharma184@rediffmail.com,-8921802711,Verified,13-07-2017,CR504231,30-06-2024,586,6,2,0.164,4,1,0,0,413000,67700,95,0.387623567,61.2,Medium Risk
APP803158,CUST101878,20-02-2024,Personal,Travel,56000,24,16.12,36500,10100,0.352,0,Approved,50000,04-03-2024,1,0,Pooja,Kapoor,Female,01-08-2002,23,Single,2,Graduate,Salaried,HR Manager,437700,Noida,Uttar Pradesh,Owned,5,pooja.kapoor29@yahoo.in,-9718250194,Verified,31-03-2022,CR501878,30-06-2024,568,4,1,0.295,2,0,0,0,187000,55200,13,0.444803451,55.5,Medium Risk
APP803159,CUST102197,23-11-2022,Personal,Medical Emergency,311000,12,13.88,43200,4800,0.757,0,Approved,266000,24-11-2022,1,0,Reyansh,Malhotra,Male,30-05-1986,40,Single,2,Professional Degree,Salaried,Sales Executive,518200,Hyderabad,Telangana,Owned,1,reyansh.malhotra126@yahoo.in,-9817025981,Verified,26-04-2021,CR502197,30-06-2024,728,5,1,0.331,0,0,0,0,311000,102900,212,0.210652852,78.9,Low Risk
APP803163,CUST102301,06-10-2023,Education,Skill Certification,862000,84,10.61,79200,1400,0.202,0,Approved,620000,21-10-2023,1,0,Krishna,Malhotra,Male,03-03-2000,26,Married,0,Graduate,Self-Employed,Freelance Designer,951000,Hyderabad,Telangana,Mortgaged,8,krishna.malhotra863@outlook.com,-7340929655,Pending,22-04-2023,CR502301,30-06-2024,744,7,2,0.162,1,0,0,0,339000,54900,20,0.20607418,79.4,Low Risk
APP803164,CUST101522,15-05-2023,Personal,Home Renovation,160000,24,17.09,26200,8700,0.635,0,Approved,149000,20-05-2023,1,0,Pooja,Banerjee,Female,04-12-1992,33,Single,0,Graduate,Salaried,Teacher,313900,Delhi,Delhi,Owned,6,pooja.banerjee463@yahoo.in,-7868846888,Pending,14-09-2015,CR501522,30-06-2024,584,7,0,0.363,3,0,0,0,67000,24300,118,0.354831278,64.5,Medium Risk
APP803165,CUST100518,19-11-2022,Personal,Wedding,814000,36,16.16,44000,3800,0.739,0,Approved,716000,05-12-2022,1,0,Saanvi,Joshi,Female,07-12-1985,40,Married,2,Post Graduate,Salaried,Nurse,527400,Mumbai,Maharashtra,Rented,20,saanvi.joshi150@gmail.com,-8823428173,Verified,07-08-2015,CR500518,30-06-2024,833,4,2,0.116,0,0,0,0,339000,39300,208,0.193888122,80.6,Low Risk
APP803166,CUST104875,26-05-2024,Personal,Wedding,911000,84,12.51,75600,6400,0.301,1,Approved,760000,01-06-2024,1,1,Rohan,Reddy,Male,01-08-1989,36,Single,1,Graduate,Self-Employed,Consultant,907700,Gurugram,Haryana,Family Owned,3,rohan.reddy7@outlook.com,-8864134366,Pending,23-05-2017,CR504875,30-06-2024,630,3,2,0.461,4,0,0,0,560000,258200,160,0.697848989,30.2,High Risk
APP803167,CUST102303,02-12-2022,Education,Higher Studies India,2634000,120,9.1,35400,10800,1.253,1,Approved,2233000,10-12-2022,1,1,Yash,Bhat,Male,03-07-1993,33,Married,1,Post Graduate,Salaried,Analyst,424500,Ahmedabad,Gujarat,Owned,15,yash.bhat339@gmail.com,-7731726378,Verified,08-10-2014,CR502303,30-06-2024,665,3,1,0.866,1,0,0,0,121000,104800,151,0.602239295,39.8,High Risk
